player_id,name,position,bats,height_in,weight_lbs,sprint_speed,bmi,ISO,BB_pct,K_pct,wRC_plus,Def,BsR,OBP,SLG,contact_rate,power_speed,HR_rate,SB_rate,Rtot,Rdrs,peak_WAR,career_WAR,career_seasons,WAR_3yr_avg,debut_age,final_age,archetype_id,pca_x,pca_y,archetype_label
546,David Dellucci,DH,R,74.0,230,27.263333333333332,29.5,0.23466666666666666,0.11033333333333334,0.21866666666666668,120.33333333333333,-3.3333333333333335,0.3333333333333333,0.36166666666666664,0.5073333333333333,0.7813333333333334,6.398633333333334,0.0469,0.0070999999999999995,-0.6666666666666666,-4.0,2.5,8.4,6,1.45,27,32,4,4.070562545291595,-0.18081479458941113,Franchise Cornerstone
547,David Eckstein,DH,R,74.0,230,30.635789473684213,29.5,0.07363157894736842,0.06494736842105263,0.07289473684210526,91.57894736842105,-0.7368421052631579,2.789473684210526,0.3438421052631579,0.3534210526315789,0.9271052631578949,2.2563894736842105,0.005699999999999999,0.021194736842105263,2.3157894736842106,-2.0,5.2,42.0,19,2.363157894736842,26,35,3,-2.859844466794382,-3.090713818705765,Power Contact Hitter
548,David Fletcher,2B,R,71.5,185,30.064285714285713,25.4,0.10414285714285713,0.06685714285714286,0.12971428571428573,90.25920471281295,5.571428571428571,0.5714285714285714,0.32385714285714284,0.3812857142857143,0.8702857142857143,3.152014285714286,0.049499999999999995,0.02297142857142857,4.0,5.857142857142857,3.7,20.8,14,1.6142857142857143,24,29,2,-2.7886799738399897,-2.128527096860475,Solid Contributor
549,David Freese,3B,R,73.5,210,26.90105263157895,27.3,0.15289473684210525,0.08878947368421053,0.23026315789473684,118.6842105263158,-0.05263157894736842,-1.4210526315789473,0.35468421052631577,0.433,0.7697368421052632,4.101989473684211,0.027289473684210523,0.0018736842105263158,0.5263157894736842,0.10526315789473684,3.8,37.5,19,1.9315789473684213,27,36,1,1.4784128789233162,-1.0809156100899326,High-K Power Threat
550,David Fry,DH,R,74.0,230,28.92,29.5,0.17566666666666667,0.083,0.266,94.0,-2.0,-0.3333333333333333,0.3016666666666667,0.41033333333333327,0.734,5.046933333333333,0.07973333333333334,0.021066666666666668,-2.0,-2.3333333333333335,1.4,4.4,6,0.7333333333333334,27,28,1,0.3667622827769819,1.7732152555650988,High-K Power Threat
551,David Hamilton,DH,R,74.0,230,31.5,29.5,0.146,0.069,0.252,98.0,4.0,6.0,0.303,0.395,0.748,4.599,0.0252,0.1041,-2.0,4.0,2.8,5.6,2,2.8,26,26,2,-1.873369595412539,1.4187692763521937,Solid Contributor
552,David Justice,DH,R,74.0,230,26.894,29.5,0.1924,0.1342,0.1616,110.0,2.0,-0.6,0.359,0.4528,0.8384,5.15414,0.03252,0.00466,3.6,0.0,10.2,14.399999999999999,5,4.276,34,36,4,2.488420570527509,-2.9046685866882758,Franchise Cornerstone
553,David Lough,DH,R,74.0,230,29.97,29.5,0.1325,0.053,0.1615,98.0,11.0,1.0,0.31,0.399,0.8385,3.97945,0.017599999999999998,0.027749999999999997,8.0,11.0,2.4,7.8,4,2.175,27,28,2,-2.77112933581738,-2.3355416922294476,Solid Contributor
554,David Murphy,LF,R,73.0,210,29.812727272727273,27.7,0.164,0.0880909090909091,0.16518181818181818,107.88206388206389,0.9090909090909091,0.09090909090909091,0.3427272727272727,0.44563636363636366,0.8348181818181818,4.8828,0.032818181818181816,0.02159090909090909,1.4545454545454546,0.9090909090909091,3.5,21.3,11,1.7863636363636362,25,30,3,0.6134672510843894,-1.165319005529607,Power Contact Hitter
555,David Newhan,DH,R,74.0,230,30.2,29.5,0.142,0.066,0.175,119.0,-1.0,4.0,0.361,0.453,0.825,4.2884,0.0194,0.0267,-3.0,-1.0,2.5,5.0,2,2.5,30,30,3,0.6618393835189595,-1.1362534137240863,Power Contact Hitter
556,David Ortiz,DH,R,74.0,230,26.447058823529414,29.5,0.2671764705882353,0.13,0.1696470588235294,139.2941176470588,-0.5882352941176471,-2.2941176470588234,0.378,0.5525882352941176,0.8303529411764705,7.064758823529411,0.05390588235294118,0.0016529411764705881,0.058823529411764705,-0.11764705882352941,6.4,110.0,34,3.105882352941176,24,40,4,5.925553010868336,-2.002034976283411,Franchise Cornerstone
557,David Peralta,RF,R,73.5,215,28.315217391304348,28.0,0.16460869565217393,0.07095652173913045,0.19717391304347825,105.74593035235937,2.3043478260869565,0.34782608695652173,0.3307826086956522,0.4421304347826087,0.8028260869565217,4.668982608695652,0.026626086956521737,0.009017391304347826,4.0,1.391304347826087,3.6,35.2,23,1.5521739130434784,26,36,3,0.22345843496780216,-1.1421079754749233,Power Contact Hitter
558,David Ross,C,R,72.5,210,27.362222222222222,28.1,0.21216666666666667,0.1135,0.2549444444444445,112.80268199233716,2.611111111111111,-0.5555555555555556,0.3441111111111111,0.4707777777777778,0.7450555555555556,5.764955555555556,0.05241111111111111,0.005355555555555555,2.111111111111111,5.111111111111111,2.0,22.7,18,1.2222222222222223,26,39,1,2.2311930853347124,-0.24748447797062242,High-K Power Threat
559,David Segui,DH,R,74.0,230,26.607999999999997,29.5,0.152,0.11440000000000002,0.17160000000000003,118.4,-2.6,0.6,0.3764,0.44480000000000003,0.8283999999999999,4.04036,0.022439999999999998,0.00276,-3.6,0.0,5.1,9.9,5,2.84,33,36,3,2.1547514543119033,-2.2785600606228056,Power Contact Hitter
560,David Villar,DH,R,74.0,230,26.2,29.5,0.224,0.099,0.32,127.0,1.0,0.0,0.331,0.455,0.68,5.8688,0.0497,0.0,4.0,1.0,1.3,2.6,2,1.3,25,25,1,2.8485086275547595,0.7660620886494646,High-K Power Threat
561,David Wells,DH,R,74.0,230,31.5,29.5,0.15,0.085,0.215,101.44927536231884,0.0,0.0,0.32,0.42,0.785,4.725,0.2174,0.0725,0.0,0.0,0.1,0.2,2,0.1,41,41,0,-0.7052760433524884,2.502104891708324,Bench/Utility Role
562,David Wright,3B,R,73.5,210,30.718461538461536,27.3,0.19307692307692306,0.11138461538461539,0.19638461538461538,134.3846153846154,-1.9230769230769231,1.0769230769230769,0.37153846153846154,0.4836923076923077,0.8036153846153845,5.946115384615384,0.03543846153846154,0.026715384615384617,-5.3076923076923075,-1.9230769230769231,8.3,98.8,26,3.876923076923077,21,33,4,3.618997274267656,-0.713307748605352,Franchise Cornerstone
563,Davis Schneider,2B,R,71.5,185,29.924999999999997,25.4,0.265,0.154,0.2845,153.0,0.0,1.0,0.3825,0.5195,0.7155,7.86305,0.06735,0.0142,0.0,-0.5,1.8,7.2,4,1.8,24,24,4,5.930179508042661,0.9425601532954513,Franchise Cornerstone
564,DayÃ¡n Viciedo,3B,R,73.5,210,27.96666666666667,27.3,0.16633333333333333,0.06266666666666666,0.21433333333333335,97.0377358490566,-2.0,-0.3333333333333333,0.308,0.43,0.7856666666666667,4.622933333333333,0.07236666666666666,0.015733333333333332,0.6666666666666666,0.0,1.0,3.5999999999999996,6,0.5333333333333333,21,24,1,-0.05812339209522493,0.40724226285980236,High-K Power Threat
565,Dean Palmer,DH,R,74.0,230,27.915,29.5,0.21,0.1095,0.241,104.5,-8.5,1.0,0.3275,0.4485,0.759,5.8578,0.04635,0.011449999999999998,-8.5,0.0,1.4,3.8,4,1.175,31,32,1,2.643290382653477,1.1007951008259584,High-K Power Threat
566,Dee Strange-Gordon,SS,R,72.5,190,31.5,25.4,0.076,0.03742857142857143,0.142,89.71428571428571,1.5714285714285714,3.7142857142857144,0.3211428571428572,0.368,0.858,2.3939999999999997,0.0041285714285714285,0.08094285714285714,-0.7142857142857143,1.5714285714285714,4.4,30.200000000000003,14,2.1142857142857143,23,31,5,-3.7411385965810813,-0.856229850571021,Speedy Slap Hitter
567,Deivi Cruz,SS,R,72.5,190,27.585714285714285,25.4,0.134,0.029428571428571432,0.08342857142857144,83.28571428571429,0.8571428571428571,-0.5714285714285714,0.3022857142857143,0.41271428571428576,0.9165714285714286,3.702057142857143,0.017585714285714284,0.0016,0.8571428571428571,-0.2857142857142857,2.7,9.200000000000001,7,1.6528571428571428,27,32,3,-1.7943214314826024,-2.7047866819948507,Power Contact Hitter
568,Delino DeShields,DH,R,74.0,230,31.431764705882355,29.5,0.10752941176470589,0.1021764705882353,0.21229411764705883,81.55578093306288,-0.058823529411764705,2.8823529411764706,0.3281176470588235,0.35711764705882354,0.7877058823529411,3.3789882352941176,0.03847058823529412,0.054870588235294115,1.5294117647058822,0.7058823529411765,3.1,18.6,17,1.2588235294117647,22,33,5,-2.344669234153537,0.4125416847405698,Speedy Slap Hitter
569,Delmon Young,RF,R,73.5,215,29.078333333333333,28.0,0.13133333333333333,0.04766666666666666,0.17716666666666667,101.63613231552164,-3.5,0.16666666666666666,0.32183333333333336,0.41783333333333333,0.8228333333333334,3.8437666666666668,0.0371,0.015233333333333333,-6.833333333333333,-3.3333333333333335,1.9,10.8,12,0.9416666666666668,20,29,3,-0.25924894116930847,-0.03846113931029433,Power Contact Hitter
570,Denard Span,RF,R,73.5,215,31.360526315789475,28.0,0.11305263157894738,0.08884210526315789,0.11778947368421053,108.10526315789474,4.0,2.1578947368421053,0.3503684210526316,0.3964736842105263,0.8822105263157894,3.5391210526315793,0.010378947368421052,0.03197894736842105,0.9473684210526315,4.0,4.9,58.4,19,3.124736842105263,24,34,2,-1.2786994751525798,-2.646077870113553,Solid Contributor
571,Denny Hocking,DH,R,74.0,230,28.639999999999997,29.5,0.11039999999999998,0.086,0.181,79.31830985915494,-2.2,1.0,0.3218,0.372,0.819,3.18834,0.05,0.02062,-1.8,0.8,1.0,4.0,10,0.48,30,35,5,-1.8772435836831942,-0.3456411829305219,Speedy Slap Hitter
572,Denny Neagle,DH,R,74.0,230,31.5,29.5,0.15,0.085,0.215,104.94117647058823,0.0,-0.5,0.32,0.42,0.785,4.725,0.2603,0.08675,0.0,0.0,0.4,1.2000000000000002,4,0.35000000000000003,32,33,0,-0.6232555539772718,2.863484716355723,Bench/Utility Role
573,Derek Bell,RF,R,73.5,215,29.53,28.0,0.159,0.105,0.201,105.0,-1.0,3.0,0.348,0.425,0.799,4.6953,0.0289,0.0129,-1.0,0.0,1.7,3.4,2,1.7,31,31,3,0.6515682033900188,-0.644746970996607,Power Contact Hitter
574,Derek Dietrich,2B,R,71.5,185,27.118333333333336,25.4,0.19066666666666668,0.07433333333333333,0.22166666666666668,107.83333333333333,-4.5,-0.16666666666666666,0.3305,0.4263333333333333,0.7783333333333333,5.161666666666667,0.0346,0.0025833333333333333,-4.333333333333333,-4.5,2.5,11.0,12,0.8333333333333334,23,29,1,1.7663977383162495,0.303612677586818,High-K Power Threat
575,Derek Fisher,DH,R,74.0,230,29.854000000000003,29.5,0.1546,0.1,0.2842,87.86976744186047,3.8,-0.4,0.3082,0.38439999999999996,0.7158,4.60784,0.086,0.033479999999999996,0.4,3.2,0.5,1.4,5,0.346,23,25,1,-0.9799580313638785,1.7574372800828446,High-K Power Threat
576,Derek Hill,CF,R,72.5,195,30.459999999999997,26.1,0.15966666666666665,0.06633333333333334,0.252,100.39130434782608,1.3333333333333333,0.6666666666666666,0.3036666666666667,0.42,0.7480000000000001,4.843333333333333,0.1143,0.04103333333333333,1.0,-3.3333333333333335,0.4,1.1,3,0.38999999999999996,26,28,0,-0.486657353282131,2.0466330091259506,Bench/Utility Role
577,Derek Jeter,SS,R,72.5,190,30.993846153846157,25.4,0.13038461538461538,0.08484615384615385,0.14115384615384616,123.3076923076923,-15.153846153846153,3.3846153846153846,0.3793076923076923,0.4421538461538462,0.8588461538461538,4.050915384615385,0.021138461538461537,0.028953846153846156,-9.615384615384615,-10.692307692307692,6.6,99.0,26,3.9000000000000004,26,38,3,2.5193096546014164,-0.7904630810170393,Power Contact Hitter
578,Derek Lowe,DH,R,74.0,230,31.5,29.5,0.15,0.085,0.215,104.33972556810086,0.0,-0.6,0.32,0.42000000000000004,0.785,4.725,0.21198,0.07066,0.0,0.2,0.5,3.2,10,0.29,32,38,0,-0.5445174734547308,2.378600073951775,Bench/Utility Role
579,Derek Norris,C,R,72.5,210,28.754,28.1,0.1476,0.095,0.2496,94.0,1.2,0.6,0.3084,0.3786,0.7504,4.24424,0.02754,0.01384,-1.4,5.2,3.2,18.2,10,1.8800000000000001,23,27,5,-0.7073306070715651,0.003096230572080555,Speedy Slap Hitter
580,Dernell Stenson,DH,R,74.0,230,31.5,29.5,0.15,0.085,0.215,98.9247311827957,-1.0,0.0,0.32,0.42,0.785,4.725,0.1613,0.0538,0.0,0.0,0.1,0.2,2,0.1,25,25,0,-0.5902979375219084,1.9738111505969715,Bench/Utility Role
581,Derrek Lee,DH,R,74.0,230,28.694090909090907,29.5,0.2215,0.11336363636363635,0.19622727272727272,131.5909090909091,0.0,-0.7272727272727273,0.373,0.5103636363636364,0.8037727272727273,6.367836363636363,0.04195909090909091,0.015340909090909089,0.6818181818181818,1.0,7.7,68.7,22,3.116818181818182,24,35,4,4.020963826853564,-1.3243258529741337,Franchise Cornerstone
582,Derrick Robinson,DH,R,74.0,230,28.98,29.5,0.068,0.083,0.204,87.0,6.0,-2.0,0.322,0.323,0.796,1.9706,0.0,0.0185,8.0,6.0,0.8,1.6,2,0.8,25,25,5,-3.6719643872772774,-1.6191335453110631,Speedy Slap Hitter
583,Desi Relaford,DH,R,74.0,230,30.845,29.5,0.1375,0.0835,0.1635,108.5,-0.5,0.5,0.35150000000000003,0.423,0.8365,4.2618,0.01975,0.0324,-0.5,0.0,2.1,6.6,4,1.875,27,28,3,0.048618265665453776,-0.9924133876295007,Power Contact Hitter
584,Desmond Jennings,LF,R,73.0,210,31.054999999999996,27.7,0.15466666666666665,0.09350000000000001,0.21366666666666667,102.65432098765432,3.1666666666666665,2.6666666666666665,0.32066666666666666,0.3998333333333333,0.7863333333333333,4.80525,0.04495,0.04015,1.8333333333333333,2.8333333333333335,3.4,27.0,12,2.375,24,29,2,-0.6712380507464852,-0.10125781187337238,Solid Contributor
585,Deven Marrero,DH,R,74.0,230,30.19,29.5,0.123,0.064,0.324,55.0,5.0,1.0,0.259,0.333,0.676,3.7134,0.0213,0.0266,2.0,5.0,0.4,0.8,2,0.4,26,26,5,-3.9259642272221384,2.145903603553466,Speedy Slap Hitter
586,Devin Mesoraco,DH,R,74.0,230,26.785714285714285,29.5,0.18542857142857144,0.09014285714285715,0.20914285714285713,102.0,0.0,-2.2857142857142856,0.31957142857142856,0.4242857142857143,0.7908571428571428,4.988942857142858,0.037071428571428575,0.0024000000000000002,1.7142857142857142,-5.714285714285714,4.9,11.600000000000001,7,1.5471428571428572,25,30,1,1.396787084231181,-0.4797516181945617,High-K Power Threat
587,Devon Travis,2B,R,71.5,185,29.677500000000002,25.4,0.16849999999999998,0.04975,0.18575,104.5,-2.0,1.25,0.31475,0.44275,0.81425,5.00875,0.028375,0.012525,-0.25,-2.0,2.5,11.2,8,1.5375,24,27,3,0.26392192530615605,-0.2769740959308665,Power Contact Hitter
588,Devon White,DH,R,74.0,230,31.5,29.5,0.182,0.065,0.22,111.0,-13.0,2.0,0.343,0.459,0.78,5.733,0.0324,0.0417,-13.0,0.0,0.8,1.6,2,0.8,38,38,1,2.0133801944041076,1.9921035271045282,High-K Power Threat
589,Dewayne Wise,DH,R,74.0,230,31.060000000000002,29.5,0.16914285714285712,0.05114285714285714,0.18857142857142858,77.7536945812808,6.285714285714286,0.5714285714285714,0.28585714285714287,0.4127142857142857,0.8114285714285714,5.262514285714286,0.05287142857142857,0.035242857142857145,1.8571428571428572,3.7142857142857144,1.2,3.6,7,0.4042857142857143,24,34,5,-2.1136096686746146,0.4493064208150162,Speedy Slap Hitter
590,Dexter Fowler,DH,R,74.0,230,30.633636363636366,29.5,0.16181818181818183,0.125,0.228,111.36363636363636,-7.454545454545454,2.090909090909091,0.361,0.4247272727272727,0.7720000000000001,4.9522545454545455,0.0228,0.0248,-5.090909090909091,-7.454545454545454,4.0,42.2,22,1.9727272727272727,23,34,1,2.215926726437315,0.7014483037300794,High-K Power Threat
591,Didi Gregorius,SS,R,72.5,190,29.545,25.4,0.169875,0.061875,0.141875,99.625,-0.75,0.5,0.314,0.43174999999999997,0.858125,5.0351625,0.033325,0.008975,2.25,-0.75,5.1,37.4,16,2.35625,23,30,3,0.03384552451028171,-1.458408246797045,Power Contact Hitter
592,Dilson Herrera,2B,R,71.5,185,31.5,25.4,0.15,0.085,0.215,100.0,0.0,0.0,0.32,0.42,0.785,4.725,0.2273,0.0758,0.0,0.0,0.1,0.2,2,0.1,20,20,0,-0.7620238391625206,2.6068531861308943,Bench/Utility Role
593,Dioner Navarro,C,R,72.5,210,27.572857142857142,28.1,0.1335714285714286,0.08157142857142856,0.1444285714285714,98.71428571428571,-0.42857142857142855,-1.5714285714285714,0.3282857142857143,0.4027142857142857,0.8555714285714285,3.686557142857143,0.05059999999999999,0.011600000000000001,0.5714285714285714,-2.857142857142857,2.5,16.8,14,1.2,21,31,3,-0.3351968127098269,-1.426285922248505,Power Contact Hitter
594,Dmitri Young,DH,R,74.0,230,26.985714285714288,29.5,0.19457142857142856,0.07014285714285715,0.16542857142857142,117.0,-4.571428571428571,-1.2857142857142858,0.348,0.48714285714285716,0.8345714285714285,5.242871428571428,0.036128571428571433,0.004014285714285714,-3.2857142857142856,-3.7142857142857144,3.4,18.4,14,1.3642857142857143,26,33,3,2.668973479377799,-0.9749971971996712,Power Contact Hitter
595,Domingo Santana,RF,R,73.5,215,28.978571428571428,28.0,0.1882857142857143,0.10214285714285713,0.3178571428571428,113.71428571428571,-5.428571428571429,0.7142857142857143,0.3418571428571429,0.4495714285714286,0.6821428571428572,5.507671428571428,0.03547142857142857,0.014514285714285714,-5.714285714285714,-6.285714285714286,2.6,8.8,7,1.2957142857142858,22,26,1,2.8795708868512206,2.1840983577541793,High-K Power Threat
596,Dominic Canzone,DH,R,74.0,230,27.0,29.5,0.185,0.096,0.282,91.0,1.0,0.0,0.271,0.381,0.718,4.995,0.0426,0.0053,3.0,1.0,0.2,0.4,2,0.2,26,26,1,-0.4428062996382439,1.2420532404181104,High-K Power Threat
597,Dominic Fletcher,CF,R,72.5,195,31.5,26.1,0.15,0.085,0.215,103.92156862745098,4.0,-1.0,0.32,0.42,0.785,4.725,0.1471,0.049,0.0,0.0,0.7,2.8,4,0.7,25,25,0,-0.5140285400982686,1.4254128845448053,Bench/Utility Role
598,Dominic Smith,DH,R,74.0,230,26.768888888888892,29.5,0.1907777777777778,0.07966666666666668,0.20333333333333334,122.11111111111111,0.6666666666666666,-1.5555555555555556,0.3438888888888889,0.46955555555555556,0.7966666666666666,5.101233333333333,0.03116666666666667,0.002455555555555556,1.7777777777777777,-0.6666666666666666,1.9,8.8,9,0.9455555555555555,24,29,1,2.0605589603853347,-0.9512581245123005,High-K Power Threat
599,Domonic Brown,LF,R,73.0,210,29.064999999999998,27.7,0.172,0.07050000000000001,0.178,103.5,1.5,0.0,0.304,0.4215,0.822,5.0319,0.037250000000000005,0.01475,1.0,1.5,3.2,7.0,4,2.475,25,27,3,0.04534476824241675,-0.9533279886572115,Power Contact Hitter
600,Don Kelly,LF,R,73.0,210,28.919999999999998,27.7,0.1386666666666667,0.05566666666666667,0.16533333333333333,84.79569892473118,9.0,0.0,0.29433333333333334,0.39166666666666666,0.8346666666666667,4.024133333333333,0.1009,0.03323333333333334,3.6666666666666665,8.333333333333334,2.1,5.6000000000000005,6,0.85,29,31,2,-2.880365749134881,-0.8510737583462137,Solid Contributor
601,Donnie Murphy,3B,R,73.5,210,29.04,27.3,0.275,0.049,0.294,134.0,-4.0,1.0,0.319,0.53,0.706,7.986,0.0675,0.0123,-5.0,-4.0,0.9,1.8,2,0.9,30,30,1,4.531746267449083,2.551638855508015,High-K Power Threat
602,Donovan Solano,DH,R,74.0,230,27.322222222222223,29.5,0.10722222222222223,0.062000000000000006,0.19555555555555557,104.77777777777777,-0.5555555555555556,-0.7777777777777778,0.33977777777777773,0.3937777777777778,0.8044444444444445,2.916288888888889,0.013711111111111111,0.004677777777777777,-0.3333333333333333,-0.6666666666666666,1.6,20.0,18,1.0611111111111111,24,36,3,-0.7393296098869688,-1.249927760580276,Power Contact Hitter
603,Dontrelle Willis,DH,R,74.0,230,31.5,29.5,0.15,0.085,0.215,108.88579534645194,0.0,0.0,0.32,0.42000000000000004,0.785,4.725,0.19002,0.06334,0.0,1.8,1.2,7.2,10,0.65,21,25,0,-0.46175745838315413,1.952600869621799,Bench/Utility Role
604,Doug Bernier,DH,R,74.0,230,31.5,29.5,0.15,0.085,0.215,103.125,3.0,0.0,0.32,0.42,0.785,4.725,0.2344,0.0781,0.0,0.0,0.5,1.0,2,0.5,33,33,0,-0.7957765417600738,2.418983260392206,Bench/Utility Role
605,Doug DeVore,DH,R,74.0,230,27.52,29.5,0.15,0.061,0.272,54.0,6.0,-1.0,0.272,0.374,0.728,4.128,0.0263,0.0088,0.0,0.0,0.1,0.2,2,0.1,26,26,5,-2.4709919027213743,1.0661707232263826,Speedy Slap Hitter
606,Doug Glanville,CF,R,72.5,195,31.5,26.1,0.10266666666666667,0.042333333333333334,0.123,69.33333333333333,8.0,3.0,0.29466666666666663,0.36433333333333334,0.8770000000000001,3.234,0.015133333333333332,0.0426,8.0,0.0,2.1,5.8,6,1.0,29,31,5,-4.611671715319067,-1.4412918920347995,Speedy Slap Hitter
607,Doug Mientkiewicz,1B,R,74.5,225,26.892857142857142,28.5,0.14257142857142857,0.112,0.11942857142857143,108.71428571428571,5.714285714285714,-0.5714285714285714,0.36414285714285716,0.42042857142857143,0.8805714285714286,3.8348285714285715,0.01992857142857143,0.0029,1.5714285714285714,5.714285714285714,4.3,28.8,14,2.1714285714285713,27,34,3,0.2019899992127725,-3.601744916990662,Power Contact Hitter
608,Doug Mirabelli,C,R,72.5,210,27.45818181818182,28.1,0.1918181818181818,0.0999090909090909,0.23654545454545453,96.18181818181819,0.5454545454545454,-0.5454545454545454,0.3270909090909091,0.435,0.7634545454545454,5.258909090909091,0.03598181818181818,0.0030727272727272725,-0.5454545454545454,-0.9090909090909091,2.9,10.299999999999999,11,0.9545454545454546,29,34,1,1.2581259600987178,0.0570512965980846,High-K Power Threat
609,Drew Butera,C,R,72.5,210,28.5,28.1,0.148,0.057,0.21566666666666667,81.90710382513662,-0.6666666666666666,-0.3333333333333333,0.295,0.39866666666666667,0.7843333333333332,4.221,0.05533333333333334,0.013666666666666667,-0.3333333333333333,-1.6666666666666667,0.2,1.0,6,0.16666666666666666,26,32,5,-1.2518180770536438,0.6560529578224015,Speedy Slap Hitter
610,Drew Millas,C,R,72.5,210,31.5,28.1,0.15,0.085,0.215,103.2258064516129,1.0,1.0,0.32,0.42,0.785,4.725,0.2419,0.0806,0.0,0.0,0.4,0.8,2,0.4,26,26,0,-0.8105217730370845,2.602701571295567,Bench/Utility Role
611,Drew Robinson,3B,R,73.5,210,27.2,27.3,0.215,0.11599999999999999,0.34700000000000003,86.0,1.0,-2.0,0.314,0.439,0.653,5.848,0.0496,0.0,-4.0,1.0,0.2,0.4,2,0.2,25,25,1,1.9130949839598475,2.3224342213301536,High-K Power Threat
612,Drew Stubbs,CF,R,72.5,195,31.5,26.1,0.15383333333333335,0.08383333333333333,0.293,94.0,-1.5,3.3333333333333335,0.3156666666666667,0.4036666666666667,0.707,4.84575,0.0304,0.049800000000000004,5.833333333333333,-1.5,3.0,18.8,12,1.4833333333333334,24,29,1,-0.7241836647566493,1.795316750119379,High-K Power Threat
613,Drew Sutton,DH,R,74.0,230,31.5,29.5,0.15,0.085,0.215,100.0,-2.0,0.0,0.32,0.42,0.785,4.725,0.25,0.0833,0.0,0.0,0.2,0.4,2,0.2,28,28,0,-0.6841522411006855,2.895090934682007,Bench/Utility Role
614,Drew Waters,RF,R,73.5,215,31.343333333333334,28.0,0.124,0.07166666666666667,0.26899999999999996,86.0,0.0,0.6666666666666666,0.30266666666666664,0.371,0.731,3.8945666666666665,0.054766666666666665,0.03606666666666667,-1.6666666666666667,-0.3333333333333333,0.6,3.2,6,0.5,23,24,5,-1.809513661159059,1.9241000470793155,Speedy Slap Hitter
615,Dustan Mohr,RF,R,73.5,215,28.55,28.0,0.1565,0.0965,0.22325,102.62280701754386,0.5,-0.75,0.33825,0.42225,0.77675,4.459875,0.08485,0.02875,0.25,-2.25,2.1,5.6000000000000005,8,0.675,25,28,1,0.49446210732726753,0.49097742264019084,High-K Power Threat
616,Dustin Ackley,2B,R,71.5,185,29.455,25.4,0.122,0.085,0.18275,96.5,4.5,0.75,0.3135,0.371,0.81725,3.591,0.0173,0.01375,4.75,4.5,3.7,17.8,8,2.45,23,26,2,-1.8265350545102255,-1.7393935249390298,Solid Contributor
617,Dustin Garneau,C,R,72.5,210,30.683333333333334,28.1,0.14583333333333334,0.08666666666666667,0.22683333333333333,92.15798778527805,1.5,0.16666666666666666,0.312,0.4021666666666666,0.7731666666666667,4.489999999999999,0.15518333333333334,0.05128333333333333,0.3333333333333333,0.3333333333333333,1.6,3.6,6,0.5333333333333333,28,33,0,-1.073618191951108,1.7421654093059873,Bench/Utility Role
618,Dustin Pedroia,2B,R,71.5,185,30.42,25.4,0.14254545454545456,0.09281818181818181,0.09845454545454545,118.0,9.636363636363637,1.0,0.36709090909090913,0.44281818181818183,0.9015454545454545,4.358481818181819,0.021263636363636363,0.01977272727272727,8.909090909090908,9.636363636363637,8.0,106.8,22,4.913636363636363,23,33,2,-0.27455770215636893,-4.677256047606485,Solid Contributor
619,Dusty Coleman,SS,R,72.5,190,31.5,25.4,0.15,0.085,0.215,104.22535211267606,3.0,0.0,0.32,0.42,0.785,4.725,0.2113,0.0704,0.0,0.0,0.5,1.0,2,0.5,30,30,0,-0.7188818673195853,2.179234382355235,Bench/Utility Role
620,Dusty Ryan,C,R,72.5,210,31.5,28.1,0.15,0.085,0.215,102.0,-2.0,0.0,0.32,0.42,0.785,4.725,0.3,0.1,0.0,0.0,0.3,0.6,2,0.3,23,23,0,-0.7268197179244233,3.3746321241413684,Bench/Utility Role
621,Dylan Carlson,RF,R,73.5,215,29.159999999999997,28.0,0.1456,0.088,0.2298,85.8,1.8,0.6,0.3014,0.37,0.7702,4.22724,0.02276,0.00908,-0.6,1.0,3.2,12.200000000000001,10,1.1800000000000002,21,24,5,-1.207561949615244,0.09887497423486336,Speedy Slap Hitter
622,Dylan Crews,RF,R,73.5,215,31.5,28.0,0.15,0.085,0.215,101.51515151515152,4.0,1.0,0.32,0.42,0.785,4.725,0.1136,0.0379,0.0,0.0,0.6,1.2,2,0.6,22,22,0,-0.7036267009781729,1.0962370119673042,Bench/Utility Role
623,Dylan Moore,DH,R,74.0,230,31.5,29.5,0.18557142857142855,0.10214285714285713,0.3061428571428571,104.0,1.5714285714285714,-0.14285714285714285,0.31342857142857145,0.3961428571428572,0.6938571428571428,5.8455,0.038471428571428566,0.06462857142857144,3.0,1.0,2.1,14.8,14,1.042857142857143,26,31,1,0.2644851076941708,2.4764641873932143,High-K Power Threat
624,DÃ©rmis Garcia,1B,R,74.5,225,31.5,28.5,0.15,0.085,0.215,100.8,3.0,0.0,0.32,0.42,0.785,4.725,0.12,0.04,0.0,0.0,0.5,1.0,2,0.5,24,24,0,-0.6043517706061879,1.2480057481519324,Bench/Utility Role
625,Ed Lucas,3B,R,73.5,210,27.59,27.3,0.08,0.068,0.203,77.0,6.0,1.0,0.311,0.336,0.797,2.2072,0.0104,0.0026,9.0,6.0,1.1,2.2,2,1.1,31,31,5,-3.9277257541089603,-1.9989512739293913,Speedy Slap Hitter
626,Ed Sprague,DH,R,74.0,230,31.5,29.5,0.15,0.085,0.215,100.93457943925233,1.0,-1.0,0.32,0.42,0.785,4.725,0.1402,0.0467,0.0,0.0,0.5,1.0,2,0.5,33,33,0,-0.44230423973738126,1.5523548408928978,Bench/Utility Role
